[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
37.68 5.29982e-05 1206.49 2188.83 292.083
37.69 5.30208e-05 1206.56 2187.42 292.072
37.7 5.30434e-05 1206.63 2186.02 292.062
37.71 5.3066e-05 1206.71 2184.61 292.052
37.72 5.30886e-05 1206.78 2183.21 292.041
37.73 5.31112e-05 1206.85 2181.8 292.031
37.74 5.31338e-05 1206.92 2180.4 292.021
37.75 5.31564e-05 1206.99 2179 292.01
37.76 5.3179e-05 1207.06 2177.6 292
37.77 5.32016e-05 1207.14 2176.2 291.99
37.78 5.32243e-05 1207.21 2174.8 291.98
37.79 5.32469e-05 1207.28 2173.4 291.969
37.8 5.32695e-05 1207.35 2172.01 291.959
37.81 5.32922e-05 1207.42 2170.61 291.949
37.82 5.33148e-05 1207.49 2169.22 291.939
37.83 5.33374e-05 1207.57 2167.83 291.928
37.84 5.33601e-05 1207.64 2166.44 291.918
37.85 5.33828e-05 1207.71 2165.05 291.908
37.86 5.34054e-05 1207.78 2163.66 291.897
37.87 5.34281e-05 1207.85 2162.28 291.887
37.88 5.34508e-05 1207.92 2160.89 291.877
37.89 5.34734e-05 1207.99 2159.51 291.867
37.9 5.34961e-05 1208.07 2158.12 291.857
37.91 5.35188e-05 1208.14 2156.74 291.846
37.92 5.35415e-05 1208.21 2155.36 291.836
37.93 5.35642e-05 1208.28 2153.98 291.826
37.94 5.35869e-05 1208.35 2152.6 291.816
37.95 5.36096e-05 1208.42 2151.22 291.805
37.96 5.36323e-05 1208.49 2149.85 291.795
37.97 5.3655e-05 1208.56 2148.47 291.785
37.98 5.36777e-05 1208.64 2147.1 291.775
37.99 5.37005e-05 1208.71 2145.73 291.764
38 5.37232e-05 1208.78 2144.36 291.754
38.01 5.37459e-05 1208.85 2142.99 291.744
38.02 5.37687e-05 1208.92 2141.62 291.734
38.03 5.37914e-05 1208.99 2140.25 291.724
38.04 5.38142e-05 1209.06 2138.88 291.713
38.05 5.38369e-05 1209.13 2137.52 291.703
38.06 5.38597e-05 1209.2 2136.15 291.693
38.07 5.38824e-05 1209.27 2134.79 291.683
38.08 5.39052e-05 1209.35 2133.43 291.673
38.09 5.3928e-05 1209.42 2132.07 291.663
38.1 5.39508e-05 1209.49 2130.71 291.652
38.11 5.39735e-05 1209.56 2129.35 291.642
38.12 5.39963e-05 1209.63 2128 291.632
38.13 5.40191e-05 1209.7 2126.64 291.622
38.14 5.40419e-05 1209.77 2125.29 291.612
38.15 5.40647e-05 1209.84 2123.93 291.602
38.16 5.40875e-05 1209.91 2122.58 291.591
38.17 5.41103e-05 1209.98 2121.23 291.581
38.18 5.41331e-05 1210.05 2119.88 291.571
38.19 5.4156e-05 1210.12 2118.53 291.561
38.2 5.41788e-05 1210.19 2117.18 291.551
38.21 5.42016e-05 1210.27 2115.84 291.541
38.22 5.42245e-05 1210.34 2114.49 291.531
38.23 5.42473e-05 1210.41 2113.15 291.52
38.24 5.42701e-05 1210.48 2111.8 291.51
38.25 5.4293e-05 1210.55 2110.46 291.5
38.26 5.43159e-05 1210.62 2109.12 291.49
38.27 5.43387e-05 1210.69 2107.78 291.48
38.28 5.43616e-05 1210.76 2106.44 291.47
38.29 5.43844e-05 1210.83 2105.11 291.46
38.3 5.44073e-05 1210.9 2103.77 291.45
38.31 5.44302e-05 1210.97 2102.44 291.439
38.32 5.44531e-05 1211.04 2101.1 291.429
38.33 5.4476e-05 1211.11 2099.77 291.419
38.34 5.44989e-05 1211.18 2098.44 291.409
38.35 5.45218e-05 1211.25 2097.11 291.399
38.36 5.45447e-05 1211.32 2095.78 291.389
38.37 5.45676e-05 1211.39 2094.45 291.379
38.38 5.45905e-05 1211.46 2093.13 291.369
38.39 5.46134e-05 1211.53 2091.8 291.359
38.4 5.46363e-05 1211.6 2090.48 291.349
38.41 5.46592e-05 1211.67 2089.15 291.338
38.42 5.46822e-05 1211.74 2087.83 291.328
38.43 5.47051e-05 1211.81 2086.51 291.318
38.44 5.47281e-05 1211.88 2085.19 291.308
38.45 5.4751e-05 1211.95 2083.87 291.298
38.46 5.4774e-05 1212.02 2082.55 291.288
38.47 5.47969e-05 1212.09 2081.24 291.278
38.48 5.48199e-05 1212.16 2079.92 291.268
38.49 5.48428e-05 1212.23 2078.61 291.258
38.5 5.48658e-05 1212.3 2077.29 291.248
38.51 5.48888e-05 1212.37 2075.98 291.238
38.52 5.49118e-05 1212.44 2074.67 291.228
38.53 5.49347e-05 1212.51 2073.36 291.218
38.54 5.49577e-05 1212.58 2072.05 291.208
38.55 5.49807e-05 1212.65 2070.75 291.198
38.56 5.50037e-05 1212.72 2069.44 291.188
38.57 5.50267e-05 1212.79 2068.13 291.178
38.58 5.50497e-05 1212.86 2066.83 291.168
38.59 5.50728e-05 1212.93 2065.53 291.158
38.6 5.50958e-05 1213 2064.23 291.148
38.61 5.51188e-05 1213.07 2062.92 291.138
38.62 5.51418e-05 1213.14 2061.63 291.128
38.63 5.51649e-05 1213.21 2060.33 291.118
38.64 5.51879e-05 1213.28 2059.03 291.108
38.65 5.52109e-05 1213.35 2057.73 291.098
38.66 5.5234e-05 1213.42 2056.44 291.088
38.67 5.5257e-05 1213.49 2055.14 291.078
38.68 5.52801e-05 1213.56 2053.85 291.068
38.69 5.53031e-05 1213.63 2052.56 291.058
38.7 5.53262e-05 1213.7 2051.27 291.048
38.71 5.53493e-05 1213.77 2049.98 291.038
38.72 5.53724e-05 1213.84 2048.69 291.028
38.73 5.53954e-05 1213.91 2047.4 291.018
38.74 5.54185e-05 1213.98 2046.12 291.008
38.75 5.54416e-05 1214.05 2044.83 290.998
38.76 5.54647e-05 1214.11 2043.55 290.988
38.77 5.54878e-05 1214.18 2042.27 290.978
38.78 5.55109e-05 1214.25 2040.98 290.968
38.79 5.5534e-05 1214.32 2039.7 290.958
38.8 5.55571e-05 1214.39 2038.42 290.948
38.81 5.55803e-05 1214.46 2037.14 290.938
38.82 5.56034e-05 1214.53 2035.87 290.928
38.83 5.56265e-05 1214.6 2034.59 290.918
38.84 5.56496e-05 1214.67 2033.32 290.908
38.85 5.56728e-05 1214.74 2032.04 290.898
38.86 5.56959e-05 1214.81 2030.77 290.888
38.87 5.57191e-05 1214.88 2029.5 290.878
38.88 5.57422e-05 1214.95 2028.22 290.868
38.89 5.57654e-05 1215.01 2026.96 290.858
38.9 5.57886e-05 1215.08 2025.69 290.848
38.91 5.58117e-05 1215.15 2024.42 290.838
38.92 5.58349e-05 1215.22 2023.15 290.829
38.93 5.58581e-05 1215.29 2021.89 290.819
38.94 5.58812e-05 1215.36 2020.62 290.809
38.95 5.59044e-05 1215.43 2019.36 290.799
38.96 5.59276e-05 1215.5 2018.1 290.789
38.97 5.59508e-05 1215.57 2016.84 290.779
38.98 5.5974e-05 1215.64 2015.57 290.769
38.99 5.59972e-05 1215.7 2014.32 290.759
39 5.60204e-05 1215.77 2013.06 290.749
39.01 5.60437e-05 1215.84 2011.8 290.739
39.02 5.60669e-05 1215.91 2010.54 290.729
39.03 5.60901e-05 1215.98 2009.29 290.72
39.04 5.61133e-05 1216.05 2008.04 290.71
39.05 5.61366e-05 1216.12 2006.78 290.7
39.06 5.61598e-05 1216.19 2005.53 290.69
39.07 5.6183e-05 1216.25 2004.28 290.68
39.08 5.62063e-05 1216.32 2003.03 290.67
39.09 5.62296e-05 1216.39 2001.78 290.66
39.1 5.62528e-05 1216.46 2000.54 290.65
39.11 5.62761e-05 1216.53 1999.29 290.641
39.12 5.62993e-05 1216.6 1998.04 290.631
39.13 5.63226e-05 1216.67 1996.8 290.621
39.14 5.63459e-05 1216.73 1995.56 290.611
39.15 5.63692e-05 1216.8 1994.32 290.601
39.16 5.63925e-05 1216.87 1993.07 290.591
39.17 5.64158e-05 1216.94 1991.83 290.581
39.18 5.64391e-05 1217.01 1990.6 290.572
39.19 5.64624e-05 1217.08 1989.36 290.562
39.2 5.64857e-05 1217.15 1988.12 290.552
39.21 5.6509e-05 1217.21 1986.89 290.542
39.22 5.65323e-05 1217.28 1985.65 290.532
39.23 5.65556e-05 1217.35 1984.42 290.522
39.24 5.65789e-05 1217.42 1983.18 290.513
39.25 5.66023e-05 1217.49 1981.95 290.503
39.26 5.66256e-05 1217.56 1980.72 290.493
39.27 5.66489e-05 1217.62 1979.49 290.483
39.28 5.66723e-05 1217.69 1978.26 290.473
39.29 5.66956e-05 1217.76 1977.04 290.464
39.3 5.6719e-05 1217.83 1975.81 290.454
39.31 5.67424e-05 1217.9 1974.58 290.444
39.32 5.67657e-05 1217.97 1973.36 290.434
39.33 5.67891e-05 1218.03 1972.14 290.424
39.34 5.68125e-05 1218.1 1970.91 290.414
39.35 5.68358e-05 1218.17 1969.69 290.405
39.36 5.68592e-05 1218.24 1968.47 290.395
39.37 5.68826e-05 1218.31 1967.25 290.385
39.38 5.6906e-05 1218.37 1966.04 290.375
39.39 5.69294e-05 1218.44 1964.82 290.366
39.4 5.69528e-05 1218.51 1963.6 290.356
39.41 5.69762e-05 1218.58 1962.39 290.346
39.42 5.69996e-05 1218.65 1961.17 290.336
39.43 5.7023e-05 1218.71 1959.96 290.326
39.44 5.70465e-05 1218.78 1958.75 290.317
39.45 5.70699e-05 1218.85 1957.54 290.307
39.46 5.70933e-05 1218.92 1956.33 290.297
39.47 5.71168e-05 1218.99 1955.12 290.287
39.48 5.71402e-05 1219.05 1953.91 290.278
39.49 5.71636e-05 1219.12 1952.7 290.268
39.5 5.71871e-05 1219.19 1951.5 290.258
39.51 5.72106e-05 1219.26 1950.29 290.248
39.52 5.7234e-05 1219.32 1949.09 290.239
39.53 5.72575e-05 1219.39 1947.89 290.229
39.54 5.72809e-05 1219.46 1946.69 290.219
39.55 5.73044e-05 1219.53 1945.48 290.209
39.56 5.73279e-05 1219.59 1944.28 290.2
39.57 5.73514e-05 1219.66 1943.09 290.19
39.58 5.73749e-05 1219.73 1941.89 290.18
39.59 5.73984e-05 1219.8 1940.69 290.171
39.6 5.74219e-05 1219.87 1939.5 290.161
39.61 5.74454e-05 1219.93 1938.3 290.151
39.62 5.74689e-05 1220 1937.11 290.141
39.63 5.74924e-05 1220.07 1935.91 290.132
39.64 5.75159e-05 1220.14 1934.72 290.122
39.65 5.75394e-05 1220.2 1933.53 290.112
39.66 5.7563e-05 1220.27 1932.34 290.103
39.67 5.75865e-05 1220.34 1931.15 290.093
39.68 5.761e-05 1220.4 1929.97 290.083
39.69 5.76336e-05 1220.47 1928.78 290.073
39.7 5.76571e-05 1220.54 1927.59 290.064
39.71 5.76807e-05 1220.61 1926.41 290.054
39.72 5.77042e-05 1220.67 1925.22 290.044
39.73 5.77278e-05 1220.74 1924.04 290.035
39.74 5.77514e-05 1220.81 1922.86 290.025
39.75 5.77749e-05 1220.88 1921.68 290.015
39.76 5.77985e-05 1220.94 1920.5 290.006
39.77 5.78221e-05 1221.01 1919.32 289.996
39.78 5.78457e-05 1221.08 1918.14 289.986
39.79 5.78693e-05 1221.14 1916.97 289.977
39.8 5.78929e-05 1221.21 1915.79 289.967
39.81 5.79165e-05 1221.28 1914.61 289.957
39.82 5.79401e-05 1221.35 1913.44 289.948
39.83 5.79637e-05 1221.41 1912.27 289.938
39.84 5.79873e-05 1221.48 1911.1 289.928
39.85 5.80109e-05 1221.55 1909.92 289.919
39.86 5.80345e-05 1221.61 1908.75 289.909
39.87 5.80582e-05 1221.68 1907.59 289.899
39.88 5.80818e-05 1221.75 1906.42 289.89
39.89 5.81054e-05 1221.82 1905.25 289.88
39.9 5.81291e-05 1221.88 1904.08 289.871
39.91 5.81527e-05 1221.95 1902.92 289.861
39.92 5.81764e-05 1222.02 1901.75 289.851
39.93 5.82e-05 1222.08 1900.59 289.842
39.94 5.82237e-05 1222.15 1899.43 289.832
39.95 5.82474e-05 1222.22 1898.27 289.822
39.96 5.8271e-05 1222.28 1897.11 289.813
39.97 5.82947e-05 1222.35 1895.95 289.803
39.98 5.83184e-05 1222.42 1894.79 289.794
39.99 5.83421e-05 1222.48 1893.63 289.784
40 5.83658e-05 1222.55 1892.48 289.774
40.01 5.83895e-05 1222.62 1891.32 289.765
40.02 5.84132e-05 1222.68 1890.17 289.755
40.03 5.84369e-05 1222.75 1889.01 289.746
40.04 5.84606e-05 1222.82 1887.86 289.736
40.05 5.84843e-05 1222.88 1886.71 289.726
40.06 5.8508e-05 1222.95 1885.56 289.717
40.07 5.85318e-05 1223.02 1884.41 289.707
40.08 5.85555e-05 1223.08 1883.26 289.698
40.09 5.85792e-05 1223.15 1882.11 289.688
40.1 5.8603e-05 1223.22 1880.96 289.678
40.11 5.86267e-05 1223.28 1879.82 289.669
40.12 5.86505e-05 1223.35 1878.67 289.659
40.13 5.86742e-05 1223.42 1877.53 289.65
40.14 5.8698e-05 1223.48 1876.39 289.64
40.15 5.87217e-05 1223.55 1875.24 289.631
40.16 5.87455e-05 1223.62 1874.1 289.621
40.17 5.87693e-05 1223.68 1872.96 289.611
40.18 5.8793e-05 1223.75 1871.82 289.602
40.19 5.88168e-05 1223.81 1870.69 289.592
40.2 5.88406e-05 1223.88 1869.55 289.583
40.21 5.88644e-05 1223.95 1868.41 289.573
40.22 5.88882e-05 1224.01 1867.28 289.564
40.23 5.8912e-05 1224.08 1866.14 289.554
40.24 5.89358e-05 1224.15 1865.01 289.545
40.25 5.89596e-05 1224.21 1863.87 289.535
40.26 5.89834e-05 1224.28 1862.74 289.526
40.27 5.90073e-05 1224.34 1861.61 289.516
40.28 5.90311e-05 1224.41 1860.48 289.506
40.29 5.90549e-05 1224.48 1859.35 289.497
40.3 5.90788e-05 1224.54 1858.23 289.487
40.31 5.91026e-05 1224.61 1857.1 289.478
40.32 5.91264e-05 1224.68 1855.97 289.468
40.33 5.91503e-05 1224.74 1854.85 289.459
40.34 5.91742e-05 1224.81 1853.72 289.449
40.35 5.9198e-05 1224.87 1852.6 289.44
40.36 5.92219e-05 1224.94 1851.48 289.43
40.37 5.92457e-05 1225.01 1850.36 289.421
40.38 5.92696e-05 1225.07 1849.23 289.411
40.39 5.92935e-05 1225.14 1848.11 289.402
40.4 5.93174e-05 1225.2 1847 289.392
40.41 5.93413e-05 1225.27 1845.88 289.383
40.42 5.93652e-05 1225.34 1844.76 289.373
40.43 5.93891e-05 1225.4 1843.65 289.364
40.44 5.9413e-05 1225.47 1842.53 289.354
40.45 5.94369e-05 1225.53 1841.42 289.345
40.46 5.94608e-05 1225.6 1840.3 289.335
40.47 5.94847e-05 1225.66 1839.19 289.326
40.48 5.95086e-05 1225.73 1838.08 289.317
40.49 5.95326e-05 1225.8 1836.97 289.307
40.5 5.95565e-05 1225.86 1835.86 289.298
40.51 5.95804e-05 1225.93 1834.75 289.288
40.52 5.96044e-05 1225.99 1833.64 289.279
40.53 5.96283e-05 1226.06 1832.54 289.269
40.54 5.96523e-05 1226.12 1831.43 289.26
40.55 5.96762e-05 1226.19 1830.33 289.25
40.56 5.97002e-05 1226.26 1829.22 289.241
40.57 5.97241e-05 1226.32 1828.12 289.231
40.58 5.97481e-05 1226.39 1827.02 289.222
40.59 5.97721e-05 1226.45 1825.91 289.213
40.6 5.97961e-05 1226.52 1824.81 289.203
40.61 5.98201e-05 1226.58 1823.71 289.194
40.62 5.9844e-05 1226.65 1822.62 289.184
40.63 5.9868e-05 1226.71 1821.52 289.175
40.64 5.9892e-05 1226.78 1820.42 289.165
40.65 5.9916e-05 1226.84 1819.32 289.156
40.66 5.994e-05 1226.91 1818.23 289.147
40.67 5.99641e-05 1226.98 1817.14 289.137
40.68 5.99881e-05 1227.04 1816.04 289.128
40.69 6.00121e-05 1227.11 1814.95 289.118
40.7 6.00361e-05 1227.17 1813.86 289.109
40.71 6.00602e-05 1227.24 1812.77 289.099
40.72 6.00842e-05 1227.3 1811.68 289.09
40.73 6.01082e-05 1227.37 1810.59 289.081
40.74 6.01323e-05 1227.43 1809.5 289.071
40.75 6.01563e-05 1227.5 1808.41 289.062
40.76 6.01804e-05 1227.56 1807.33 289.052
40.77 6.02045e-05 1227.63 1806.24 289.043
40.78 6.02285e-05 1227.69 1805.16 289.034
40.79 6.02526e-05 1227.76 1804.08 289.024
40.8 6.02767e-05 1227.82 1802.99 289.015
40.81 6.03008e-05 1227.89 1801.91 289.006
40.82 6.03248e-05 1227.95 1800.83 288.996
40.83 6.03489e-05 1228.02 1799.75 288.987
40.84 6.0373e-05 1228.08 1798.67 288.977
40.85 6.03971e-05 1228.15 1797.59 288.968
40.86 6.04212e-05 1228.21 1796.52 288.959
40.87 6.04453e-05 1228.28 1795.44 288.949
40.88 6.04695e-05 1228.34 1794.36 288.94
40.89 6.04936e-05 1228.41 1793.29 288.931
40.9 6.05177e-05 1228.47 1792.22 288.921
40.91 6.05418e-05 1228.54 1791.14 288.912
40.92 6.0566e-05 1228.6 1790.07 288.903
40.93 6.05901e-05 1228.67 1789 288.893
40.94 6.06142e-05 1228.73 1787.93 288.884
40.95 6.06384e-05 1228.8 1786.86 288.875
40.96 6.06626e-05 1228.86 1785.79 288.865
40.97 6.06867e-05 1228.93 1784.72 288.856
40.98 6.07109e-05 1228.99 1783.66 288.847
40.99 6.0735e-05 1229.06 1782.59 288.837
41 6.07592e-05 1229.12 1781.53 288.828
41.01 6.07834e-05 1229.19 1780.46 288.819
41.02 6.08076e-05 1229.25 1779.4 288.809
41.03 6.08318e-05 1229.32 1778.34 288.8
41.04 6.08559e-05 1229.38 1777.27 288.791
41.05 6.08801e-05 1229.45 1776.21 288.781
41.06 6.09043e-05 1229.51 1775.15 288.772
41.07 6.09286e-05 1229.57 1774.09 288.763
41.08 6.09528e-05 1229.64 1773.04 288.753
41.09 6.0977e-05 1229.7 1771.98 288.744
41.1 6.10012e-05 1229.77 1770.92 288.735
41.11 6.10254e-05 1229.83 1769.87 288.725
41.12 6.10497e-05 1229.9 1768.81 288.716
41.13 6.10739e-05 1229.96 1767.76 288.707
41.14 6.10981e-05 1230.03 1766.71 288.698
41.15 6.11224e-05 1230.09 1765.65 288.688
41.16 6.11466e-05 1230.16 1764.6 288.679
41.17 6.11709e-05 1230.22 1763.55 288.67
41.18 6.11951e-05 1230.28 1762.5 288.66
41.19 6.12194e-05 1230.35 1761.45 288.651
41.2 6.12437e-05 1230.41 1760.41 288.642
41.21 6.12679e-05 1230.48 1759.36 288.633
41.22 6.12922e-05 1230.54 1758.31 288.623
41.23 6.13165e-05 1230.61 1757.27 288.614
41.24 6.13408e-05 1230.67 1756.22 288.605
41.25 6.13651e-05 1230.73 1755.18 288.596
41.26 6.13894e-05 1230.8 1754.14 288.586
41.27 6.14137e-05 1230.86 1753.09 288.577
41.28 6.1438e-05 1230.93 1752.05 288.568
41.29 6.14623e-05 1230.99 1751.01 288.558
41.3 6.14866e-05 1231.05 1749.97 288.549
41.31 6.15109e-05 1231.12 1748.93 288.54
41.32 6.15353e-05 1231.18 1747.9 288.531
41.33 6.15596e-05 1231.25 1746.86 288.522
41.34 6.15839e-05 1231.31 1745.82 288.512
41.35 6.16083e-05 1231.38 1744.79 288.503
41.36 6.16326e-05 1231.44 1743.75 288.494
41.37 6.1657e-05 1231.5 1742.72 288.485
41.38 6.16813e-05 1231.57 1741.69 288.475
41.39 6.17057e-05 1231.63 1740.66 288.466
41.4 6.17301e-05 1231.7 1739.62 288.457
41.41 6.17544e-05 1231.76 1738.59 288.448
41.42 6.17788e-05 1231.82 1737.56 288.438
41.43 6.18032e-05 1231.89 1736.54 288.429
41.44 6.18276e-05 1231.95 1735.51 288.42
41.45 6.18519e-05 1232.01 1734.48 288.411
41.46 6.18763e-05 1232.08 1733.46 288.402
41.47 6.19007e-05 1232.14 1732.43 288.392
41.48 6.19251e-05 1232.21 1731.41 288.383
41.49 6.19496e-05 1232.27 1730.38 288.374
41.5 6.1974e-05 1232.33 1729.36 288.365
41.51 6.19984e-05 1232.4 1728.34 288.356
41.52 6.20228e-05 1232.46 1727.32 288.346
41.53 6.20472e-05 1232.53 1726.3 288.337
41.54 6.20717e-05 1232.59 1725.28 288.328
41.55 6.20961e-05 1232.65 1724.26 288.319
41.56 6.21205e-05 1232.72 1723.24 288.31
41.57 6.2145e-05 1232.78 1722.22 288.301
41.58 6.21694e-05 1232.84 1721.21 288.291
41.59 6.21939e-05 1232.91 1720.19 288.282
41.6 6.22184e-05 1232.97 1719.18 288.273
41.61 6.22428e-05 1233.03 1718.16 288.264
41.62 6.22673e-05 1233.1 1717.15 288.255
41.63 6.22918e-05 1233.16 1716.14 288.246
41.64 6.23162e-05 1233.22 1715.13 288.236
41.65 6.23407e-05 1233.29 1714.12 288.227
41.66 6.23652e-05 1233.35 1713.11 288.218
41.67 6.23897e-05 1233.42 1712.1 288.209
41.68 6.24142e-05 1233.48 1711.09 288.2
41.69 6.24387e-05 1233.54 1710.08 288.191
41.7 6.24632e-05 1233.61 1709.08 288.181
41.71 6.24877e-05 1233.67 1708.07 288.172
41.72 6.25123e-05 1233.73 1707.06 288.163
41.73 6.25368e-05 1233.8 1706.06 288.154
41.74 6.25613e-05 1233.86 1705.06 288.145
41.75 6.25858e-05 1233.92 1704.05 288.136
41.76 6.26104e-05 1233.99 1703.05 288.127
41.77 6.26349e-05 1234.05 1702.05 288.118
41.78 6.26595e-05 1234.11 1701.05 288.108
41.79 6.2684e-05 1234.18 1700.05 288.099
41.8 6.27086e-05 1234.24 1699.05 288.09
41.81 6.27331e-05 1234.3 1698.06 288.081
41.82 6.27577e-05 1234.36 1697.06 288.072
41.83 6.27823e-05 1234.43 1696.06 288.063
41.84 6.28069e-05 1234.49 1695.07 288.054
41.85 6.28314e-05 1234.55 1694.07 288.045
41.86 6.2856e-05 1234.62 1693.08 288.036
41.87 6.28806e-05 1234.68 1692.09 288.026
41.88 6.29052e-05 1234.74 1691.1 288.017
41.89 6.29298e-05 1234.81 1690.1 288.008
41.9 6.29544e-05 1234.87 1689.11 287.999
41.91 6.2979e-05 1234.93 1688.12 287.99
41.92 6.30036e-05 1235 1687.13 287.981
41.93 6.30283e-05 1235.06 1686.15 287.972
41.94 6.30529e-05 1235.12 1685.16 287.963
41.95 6.30775e-05 1235.18 1684.17 287.954
41.96 6.31022e-05 1235.25 1683.19 287.945
41.97 6.31268e-05 1235.31 1682.2 287.936
41.98 6.31514e-05 1235.37 1681.22 287.927
41.99 6.31761e-05 1235.44 1680.23 287.917
42 6.32007e-05 1235.5 1679.25 287.908
42.01 6.32254e-05 1235.56 1678.27 287.899
42.02 6.32501e-05 1235.62 1677.29 287.89
42.03 6.32747e-05 1235.69 1676.31 287.881
42.04 6.32994e-05 1235.75 1675.33 287.872
42.05 6.33241e-05 1235.81 1674.35 287.863
42.06 6.33488e-05 1235.88 1673.37 287.854
42.07 6.33734e-05 1235.94 1672.4 287.845
42.08 6.33981e-05 1236 1671.42 287.836
42.09 6.34228e-05 1236.06 1670.44 287.827
42.1 6.34475e-05 1236.13 1669.47 287.818
42.11 6.34722e-05 1236.19 1668.49 287.809
42.12 6.3497e-05 1236.25 1667.52 287.8
42.13 6.35217e-05 1236.31 1666.55 287.791
42.14 6.35464e-05 1236.38 1665.58 287.782
42.15 6.35711e-05 1236.44 1664.61 287.773
42.16 6.35958e-05 1236.5 1663.64 287.764
42.17 6.36206e-05 1236.56 1662.67 287.755
42.18 6.36453e-05 1236.63 1661.7 287.746
42.19 6.36701e-05 1236.69 1660.73 287.737
42.2 6.36948e-05 1236.75 1659.76 287.728
42.21 6.37196e-05 1236.81 1658.8 287.719
42.22 6.37443e-05 1236.88 1657.83 287.71
42.23 6.37691e-05 1236.94 1656.87 287.701
42.24 6.37939e-05 1237 1655.9 287.692
42.25 6.38186e-05 1237.06 1654.94 287.683
42.26 6.38434e-05 1237.13 1653.98 287.674
42.27 6.38682e-05 1237.19 1653.01 287.665
42.28 6.3893e-05 1237.25 1652.05 287.656
42.29 6.39178e-05 1237.31 1651.09 287.647
42.3 6.39426e-05 1237.38 1650.13 287.638
42.31 6.39674e-05 1237.44 1649.17 287.629
42.32 6.39922e-05 1237.5 1648.22 287.62
42.33 6.4017e-05 1237.56 1647.26 287.611
42.34 6.40418e-05 1237.62 1646.3 287.602
42.35 6.40666e-05 1237.69 1645.35 287.593
42.36 6.40915e-05 1237.75 1644.39 287.584
42.37 6.41163e-05 1237.81 1643.44 287.575
42.38 6.41411e-05 1237.87 1642.48 287.566
42.39 6.4166e-05 1237.93 1641.53 287.557
42.4 6.41908e-05 1238 1640.58 287.548
42.41 6.42157e-05 1238.06 1639.63 287.539
42.42 6.42405e-05 1238.12 1638.68 287.53
42.43 6.42654e-05 1238.18 1637.73 287.521
42.44 6.42902e-05 1238.25 1636.78 287.512
42.45 6.43151e-05 1238.31 1635.83 287.503
42.46 6.434e-05 1238.37 1634.88 287.494
42.47 6.43649e-05 1238.43 1633.94 287.485
42.48 6.43898e-05 1238.49 1632.99 287.476
42.49 6.44146e-05 1238.56 1632.05 287.467
42.5 6.44395e-05 1238.62 1631.1 287.458
42.51 6.44644e-05 1238.68 1630.16 287.449
42.52 6.44893e-05 1238.74 1629.21 287.441
42.53 6.45142e-05 1238.8 1628.27 287.432
42.54 6.45392e-05 1238.86 1627.33 287.423
42.55 6.45641e-05 1238.93 1626.39 287.414
42.56 6.4589e-05 1238.99 1625.45 287.405
42.57 6.46139e-05 1239.05 1624.51 287.396
42.58 6.46389e-05 1239.11 1623.57 287.387
42.59 6.46638e-05 1239.17 1622.63 287.378
42.6 6.46887e-05 1239.24 1621.7 287.369
42.61 6.47137e-05 1239.3 1620.76 287.36
42.62 6.47386e-05 1239.36 1619.83 287.351
42.63 6.47636e-05 1239.42 1618.89 287.342
42.64 6.47886e-05 1239.48 1617.96 287.333
42.65 6.48135e-05 1239.54 1617.02 287.325
42.66 6.48385e-05 1239.61 1616.09 287.316
42.67 6.48635e-05 1239.67 1615.16 287.307
42.68 6.48884e-05 1239.73 1614.23 287.298
42.69 6.49134e-05 1239.79 1613.3 287.289
42.7 6.49384e-05 1239.85 1612.37 287.28
42.71 6.49634e-05 1239.91 1611.44 287.271
42.72 6.49884e-05 1239.97 1610.51 287.262
42.73 6.50134e-05 1240.04 1609.58 287.253
42.74 6.50384e-05 1240.1 1608.66 287.245
42.75 6.50634e-05 1240.16 1607.73 287.236
42.76 6.50885e-05 1240.22 1606.8 287.227
42.77 6.51135e-05 1240.28 1605.88 287.218
42.78 6.51385e-05 1240.34 1604.96 287.209
42.79 6.51635e-05 1240.41 1604.03 287.2
42.8 6.51886e-05 1240.47 1603.11 287.191
42.81 6.52136e-05 1240.53 1602.19 287.183
42.82 6.52387e-05 1240.59 1601.27 287.174
42.83 6.52637e-05 1240.65 1600.35 287.165
42.84 6.52888e-05 1240.71 1599.43 287.156
42.85 6.53138e-05 1240.77 1598.51 287.147
42.86 6.53389e-05 1240.83 1597.59 287.138
42.87 6.5364e-05 1240.9 1596.67 287.129
42.88 6.53891e-05 1240.96 1595.76 287.121
42.89 6.54141e-05 1241.02 1594.84 287.112
42.9 6.54392e-05 1241.08 1593.93 287.103
42.91 6.54643e-05 1241.14 1593.01 287.094
42.92 6.54894e-05 1241.2 1592.1 287.085
42.93 6.55145e-05 1241.26 1591.18 287.076
42.94 6.55396e-05 1241.32 1590.27 287.068
42.95 6.55647e-05 1241.39 1589.36 287.059
42.96 6.55898e-05 1241.45 1588.45 287.05
42.97 6.5615e-05 1241.51 1587.54 287.041
42.98 6.56401e-05 1241.57 1586.63 287.032
42.99 6.56652e-05 1241.63 1585.72 287.023
43 6.56904e-05 1241.69 1584.81 287.015
43.01 6.57155e-05 1241.75 1583.9 287.006
43.02 6.57406e-05 1241.81 1583 286.997
43.03 6.57658e-05 1241.87 1582.09 286.988
43.04 6.57909e-05 1241.93 1581.19 286.979
43.05 6.58161e-05 1242 1580.28 286.971
