x:6.78, V:104.623, Pressure:262760, iteration:1, T:403.15, f_new:14.079, dfdT:5.51298
x:36.2, V:1195.59, Pressure:2411.77, iteration:1, T:293.655, f_new:1628.27, dfdT:6.49147
x:36.2, V:1195.59, Pressure:2411.77, iteration:2, T:293.655, f_new:1628.27, dfdT:6.49147
x:36.2, V:1195.59, Pressure:2411.77, iteration:3, T:293.655, f_new:1628.27, dfdT:6.49149
x:36.2, V:1195.59, Pressure:2411.77, iteration:4, T:293.654, f_new:1628.27, dfdT:6.49152
x:36.2, V:1195.59, Pressure:2411.77, iteration:5, T:293.652, f_new:1628.25, dfdT:6.49157
x:36.2, V:1195.59, Pressure:2411.77, iteration:6, T:293.649, f_new:1628.23, dfdT:6.49169
x:36.2, V:1195.59, Pressure:2411.77, iteration:7, T:293.643, f_new:nan, dfdT:nan
x:36.21, V:1195.67, Pressure:2410.16, iteration:1, T:293.645, f_new:1628.51, dfdT:6.49166
x:36.21, V:1195.67, Pressure:2410.16, iteration:2, T:293.644, f_new:1628.51, dfdT:6.49167
x:36.21, V:1195.67, Pressure:2410.16, iteration:3, T:293.644, f_new:1628.51, dfdT:6.49168
x:36.21, V:1195.67, Pressure:2410.16, iteration:4, T:293.643, f_new:1628.51, dfdT:6.49171
x:36.21, V:1195.67, Pressure:2410.16, iteration:5, T:293.642, f_new:1628.5, dfdT:6.49177
x:36.21, V:1195.67, Pressure:2410.16, iteration:6, T:293.638, f_new:1628.47, dfdT:6.49188
x:36.21, V:1195.67, Pressure:2410.16, iteration:7, T:293.632, f_new:nan, dfdT:nan
x:36.22, V:1195.74, Pressure:2408.55, iteration:1, T:293.634, f_new:1628.76, dfdT:6.49186
x:36.22, V:1195.74, Pressure:2408.55, iteration:2, T:293.634, f_new:1628.75, dfdT:6.49187
x:36.22, V:1195.74, Pressure:2408.55, iteration:3, T:293.633, f_new:1628.75, dfdT:6.49188
x:36.22, V:1195.74, Pressure:2408.55, iteration:4, T:293.632, f_new:1628.75, dfdT:6.49191
x:36.22, V:1195.74, Pressure:2408.55, iteration:5, T:293.631, f_new:1628.74, dfdT:6.49197
x:36.22, V:1195.74, Pressure:2408.55, iteration:6, T:293.628, f_new:1628.71, dfdT:6.49208
x:36.22, V:1195.74, Pressure:2408.55, iteration:7, T:293.621, f_new:nan, dfdT:nan
x:36.23, V:1195.82, Pressure:2406.95, iteration:1, T:293.623, f_new:1629, dfdT:6.49206
x:36.23, V:1195.82, Pressure:2406.95, iteration:2, T:293.623, f_new:1628.99, dfdT:6.49207
x:36.23, V:1195.82, Pressure:2406.95, iteration:3, T:293.622, f_new:1628.99, dfdT:6.49208
x:36.23, V:1195.82, Pressure:2406.95, iteration:4, T:293.622, f_new:1628.99, dfdT:6.49211
x:36.23, V:1195.82, Pressure:2406.95, iteration:5, T:293.62, f_new:1628.98, dfdT:6.49216
x:36.23, V:1195.82, Pressure:2406.95, iteration:6, T:293.617, f_new:1628.96, dfdT:6.49228
x:36.23, V:1195.82, Pressure:2406.95, iteration:7, T:293.61, f_new:nan, dfdT:nan
x:36.24, V:1195.89, Pressure:2405.34, iteration:1, T:293.612, f_new:1629.24, dfdT:6.49226
x:36.24, V:1195.89, Pressure:2405.34, iteration:2, T:293.612, f_new:1629.23, dfdT:6.49226
x:36.24, V:1195.89, Pressure:2405.34, iteration:3, T:293.612, f_new:1629.23, dfdT:6.49228
x:36.24, V:1195.89, Pressure:2405.34, iteration:4, T:293.611, f_new:1629.23, dfdT:6.49231
x:36.24, V:1195.89, Pressure:2405.34, iteration:5, T:293.609, f_new:1629.22, dfdT:6.49236
x:36.24, V:1195.89, Pressure:2405.34, iteration:6, T:293.606, f_new:1629.2, dfdT:6.49247
x:36.24, V:1195.89, Pressure:2405.34, iteration:7, T:293.6, f_new:nan, dfdT:nan
x:36.25, V:1195.97, Pressure:2403.74, iteration:1, T:293.601, f_new:1629.48, dfdT:6.49245
x:36.25, V:1195.97, Pressure:2403.74, iteration:2, T:293.601, f_new:1629.47, dfdT:6.49246
x:36.25, V:1195.97, Pressure:2403.74, iteration:3, T:293.601, f_new:1629.47, dfdT:6.49247
x:36.25, V:1195.97, Pressure:2403.74, iteration:4, T:293.6, f_new:1629.47, dfdT:6.4925
x:36.25, V:1195.97, Pressure:2403.74, iteration:5, T:293.598, f_new:1629.46, dfdT:6.49256
x:36.25, V:1195.97, Pressure:2403.74, iteration:6, T:293.595, f_new:1629.44, dfdT:6.49267
x:36.25, V:1195.97, Pressure:2403.74, iteration:7, T:293.589, f_new:nan, dfdT:nan
x:36.26, V:1196.05, Pressure:2402.14, iteration:1, T:293.591, f_new:1629.72, dfdT:6.49265
x:36.26, V:1196.05, Pressure:2402.14, iteration:2, T:293.59, f_new:1629.72, dfdT:6.49266
x:36.26, V:1196.05, Pressure:2402.14, iteration:3, T:293.59, f_new:1629.71, dfdT:6.49267
x:36.26, V:1196.05, Pressure:2402.14, iteration:4, T:293.589, f_new:1629.71, dfdT:6.4927
x:36.26, V:1196.05, Pressure:2402.14, iteration:5, T:293.588, f_new:1629.7, dfdT:6.49276
x:36.26, V:1196.05, Pressure:2402.14, iteration:6, T:293.584, f_new:1629.68, dfdT:6.49287
x:36.26, V:1196.05, Pressure:2402.14, iteration:7, T:293.578, f_new:nan, dfdT:nan
x:36.27, V:1196.12, Pressure:2400.54, iteration:1, T:293.58, f_new:1629.96, dfdT:6.49285
x:36.27, V:1196.12, Pressure:2400.54, iteration:2, T:293.58, f_new:1629.96, dfdT:6.49285
x:36.27, V:1196.12, Pressure:2400.54, iteration:3, T:293.579, f_new:1629.95, dfdT:6.49287
x:36.27, V:1196.12, Pressure:2400.54, iteration:4, T:293.578, f_new:1629.95, dfdT:6.4929
x:36.27, V:1196.12, Pressure:2400.54, iteration:5, T:293.577, f_new:1629.94, dfdT:6.49295
x:36.27, V:1196.12, Pressure:2400.54, iteration:6, T:293.574, f_new:1629.92, dfdT:6.49307
x:36.27, V:1196.12, Pressure:2400.54, iteration:7, T:293.567, f_new:nan, dfdT:nan
x:36.28, V:1196.2, Pressure:2398.94, iteration:1, T:293.569, f_new:1630.2, dfdT:6.49304
x:36.28, V:1196.2, Pressure:2398.94, iteration:2, T:293.569, f_new:1630.2, dfdT:6.49305
x:36.28, V:1196.2, Pressure:2398.94, iteration:3, T:293.568, f_new:1630.19, dfdT:6.49307
x:36.28, V:1196.2, Pressure:2398.94, iteration:4, T:293.568, f_new:1630.19, dfdT:6.49309
x:36.28, V:1196.2, Pressure:2398.94, iteration:5, T:293.566, f_new:1630.18, dfdT:6.49315
x:36.28, V:1196.2, Pressure:2398.94, iteration:6, T:293.563, f_new:1630.16, dfdT:6.49326
x:36.28, V:1196.2, Pressure:2398.94, iteration:7, T:293.556, f_new:nan, dfdT:nan
x:36.29, V:1196.27, Pressure:2397.35, iteration:1, T:293.558, f_new:1630.44, dfdT:6.49324
x:36.29, V:1196.27, Pressure:2397.35, iteration:2, T:293.558, f_new:1630.44, dfdT:6.49325
x:36.29, V:1196.27, Pressure:2397.35, iteration:3, T:293.558, f_new:1630.43, dfdT:6.49326
x:36.29, V:1196.27, Pressure:2397.35, iteration:4, T:293.557, f_new:1630.43, dfdT:6.49329
x:36.29, V:1196.27, Pressure:2397.35, iteration:5, T:293.555, f_new:1630.42, dfdT:6.49335
x:36.29, V:1196.27, Pressure:2397.35, iteration:6, T:293.552, f_new:1630.4, dfdT:6.49346
x:36.29, V:1196.27, Pressure:2397.35, iteration:7, T:293.546, f_new:nan, dfdT:nan
x:36.3, V:1196.35, Pressure:2395.75, iteration:1, T:293.547, f_new:1630.68, dfdT:6.49344
x:36.3, V:1196.35, Pressure:2395.75, iteration:2, T:293.547, f_new:1630.68, dfdT:6.49345
x:36.3, V:1196.35, Pressure:2395.75, iteration:3, T:293.547, f_new:1630.67, dfdT:6.49346
x:36.3, V:1196.35, Pressure:2395.75, iteration:4, T:293.546, f_new:1630.67, dfdT:6.49349
x:36.3, V:1196.35, Pressure:2395.75, iteration:5, T:293.544, f_new:1630.66, dfdT:6.49354
x:36.3, V:1196.35, Pressure:2395.75, iteration:6, T:293.541, f_new:1630.64, dfdT:6.49366
x:36.3, V:1196.35, Pressure:2395.75, iteration:7, T:293.535, f_new:nan, dfdT:nan
x:36.31, V:1196.42, Pressure:2394.16, iteration:1, T:293.537, f_new:1630.92, dfdT:6.49364
x:36.31, V:1196.42, Pressure:2394.16, iteration:2, T:293.536, f_new:1630.92, dfdT:6.49364
x:36.31, V:1196.42, Pressure:2394.16, iteration:3, T:293.536, f_new:1630.91, dfdT:6.49366
x:36.31, V:1196.42, Pressure:2394.16, iteration:4, T:293.535, f_new:1630.91, dfdT:6.49368
x:36.31, V:1196.42, Pressure:2394.16, iteration:5, T:293.534, f_new:1630.9, dfdT:6.49374
x:36.31, V:1196.42, Pressure:2394.16, iteration:6, T:293.53, f_new:1630.88, dfdT:6.49385
x:36.31, V:1196.42, Pressure:2394.16, iteration:7, T:293.524, f_new:nan, dfdT:nan
x:36.32, V:1196.5, Pressure:2392.57, iteration:1, T:293.526, f_new:1631.16, dfdT:6.49383
x:36.32, V:1196.5, Pressure:2392.57, iteration:2, T:293.526, f_new:1631.16, dfdT:6.49384
x:36.32, V:1196.5, Pressure:2392.57, iteration:3, T:293.525, f_new:1631.15, dfdT:6.49385
x:36.32, V:1196.5, Pressure:2392.57, iteration:4, T:293.524, f_new:1631.15, dfdT:6.49388
x:36.32, V:1196.5, Pressure:2392.57, iteration:5, T:293.523, f_new:1631.14, dfdT:6.49394
x:36.32, V:1196.5, Pressure:2392.57, iteration:6, T:293.52, f_new:1631.12, dfdT:6.49405
x:36.32, V:1196.5, Pressure:2392.57, iteration:7, T:293.513, f_new:nan, dfdT:nan
x:36.33, V:1196.57, Pressure:2390.97, iteration:1, T:293.515, f_new:1631.4, dfdT:6.49403
x:36.33, V:1196.57, Pressure:2390.97, iteration:2, T:293.515, f_new:1631.39, dfdT:6.49404
x:36.33, V:1196.57, Pressure:2390.97, iteration:3, T:293.515, f_new:1631.39, dfdT:6.49405
x:36.33, V:1196.57, Pressure:2390.97, iteration:4, T:293.514, f_new:1631.39, dfdT:6.49408
x:36.33, V:1196.57, Pressure:2390.97, iteration:5, T:293.512, f_new:1631.38, dfdT:6.49413
x:36.33, V:1196.57, Pressure:2390.97, iteration:6, T:293.509, f_new:1631.36, dfdT:6.49425
x:36.33, V:1196.57, Pressure:2390.97, iteration:7, T:293.503, f_new:nan, dfdT:nan
x:36.34, V:1196.65, Pressure:2389.39, iteration:1, T:293.504, f_new:1631.64, dfdT:6.49423
x:36.34, V:1196.65, Pressure:2389.39, iteration:2, T:293.504, f_new:1631.63, dfdT:6.49423
x:36.34, V:1196.65, Pressure:2389.39, iteration:3, T:293.504, f_new:1631.63, dfdT:6.49425
x:36.34, V:1196.65, Pressure:2389.39, iteration:4, T:293.503, f_new:1631.63, dfdT:6.49428
x:36.34, V:1196.65, Pressure:2389.39, iteration:5, T:293.501, f_new:1631.62, dfdT:6.49433
x:36.34, V:1196.65, Pressure:2389.39, iteration:6, T:293.498, f_new:1631.6, dfdT:6.49445
x:36.34, V:1196.65, Pressure:2389.39, iteration:7, T:293.492, f_new:nan, dfdT:nan
x:36.35, V:1196.72, Pressure:2387.8, iteration:1, T:293.494, f_new:1631.88, dfdT:6.49442
x:36.35, V:1196.72, Pressure:2387.8, iteration:2, T:293.493, f_new:1631.87, dfdT:6.49443
x:36.35, V:1196.72, Pressure:2387.8, iteration:3, T:293.493, f_new:1631.87, dfdT:6.49444
x:36.35, V:1196.72, Pressure:2387.8, iteration:4, T:293.492, f_new:1631.87, dfdT:6.49447
x:36.35, V:1196.72, Pressure:2387.8, iteration:5, T:293.491, f_new:1631.86, dfdT:6.49453
x:36.35, V:1196.72, Pressure:2387.8, iteration:6, T:293.487, f_new:1631.84, dfdT:6.49464
x:36.35, V:1196.72, Pressure:2387.8, iteration:7, T:293.481, f_new:nan, dfdT:nan
x:36.36, V:1196.8, Pressure:2386.21, iteration:1, T:293.483, f_new:1632.12, dfdT:6.49462
x:36.36, V:1196.8, Pressure:2386.21, iteration:2, T:293.483, f_new:1632.11, dfdT:6.49463
x:36.36, V:1196.8, Pressure:2386.21, iteration:3, T:293.482, f_new:1632.11, dfdT:6.49464
x:36.36, V:1196.8, Pressure:2386.21, iteration:4, T:293.481, f_new:1632.11, dfdT:6.49467
x:36.36, V:1196.8, Pressure:2386.21, iteration:5, T:293.48, f_new:1632.1, dfdT:6.49473
x:36.36, V:1196.8, Pressure:2386.21, iteration:6, T:293.477, f_new:1632.08, dfdT:6.49484
x:36.36, V:1196.8, Pressure:2386.21, iteration:7, T:293.47, f_new:nan, dfdT:nan
x:36.37, V:1196.87, Pressure:2384.63, iteration:1, T:293.472, f_new:1632.35, dfdT:6.49482
x:36.37, V:1196.87, Pressure:2384.63, iteration:2, T:293.472, f_new:1632.35, dfdT:6.49482
x:36.37, V:1196.87, Pressure:2384.63, iteration:3, T:293.471, f_new:1632.35, dfdT:6.49484
x:36.37, V:1196.87, Pressure:2384.63, iteration:4, T:293.471, f_new:1632.35, dfdT:6.49487
x:36.37, V:1196.87, Pressure:2384.63, iteration:5, T:293.469, f_new:1632.34, dfdT:6.49492
x:36.37, V:1196.87, Pressure:2384.63, iteration:6, T:293.466, f_new:1632.31, dfdT:6.49504
x:36.37, V:1196.87, Pressure:2384.63, iteration:7, T:293.459, f_new:nan, dfdT:nan
x:36.38, V:1196.95, Pressure:2383.04, iteration:1, T:293.461, f_new:1632.59, dfdT:6.49501
x:36.38, V:1196.95, Pressure:2383.04, iteration:2, T:293.461, f_new:1632.59, dfdT:6.49502
x:36.38, V:1196.95, Pressure:2383.04, iteration:3, T:293.461, f_new:1632.59, dfdT:6.49503
x:36.38, V:1196.95, Pressure:2383.04, iteration:4, T:293.46, f_new:1632.59, dfdT:6.49506
x:36.38, V:1196.95, Pressure:2383.04, iteration:5, T:293.458, f_new:1632.58, dfdT:6.49512
x:36.38, V:1196.95, Pressure:2383.04, iteration:6, T:293.455, f_new:1632.55, dfdT:6.49523
x:36.38, V:1196.95, Pressure:2383.04, iteration:7, T:293.449, f_new:nan, dfdT:nan
x:36.39, V:1197.02, Pressure:2381.46, iteration:1, T:293.451, f_new:1632.83, dfdT:6.49521
x:36.39, V:1197.02, Pressure:2381.46, iteration:2, T:293.45, f_new:1632.83, dfdT:6.49522
x:36.39, V:1197.02, Pressure:2381.46, iteration:3, T:293.45, f_new:1632.83, dfdT:6.49523
x:36.39, V:1197.02, Pressure:2381.46, iteration:4, T:293.449, f_new:1632.82, dfdT:6.49526
x:36.39, V:1197.02, Pressure:2381.46, iteration:5, T:293.448, f_new:1632.81, dfdT:6.49532
x:36.39, V:1197.02, Pressure:2381.46, iteration:6, T:293.444, f_new:1632.79, dfdT:6.49543
x:36.39, V:1197.02, Pressure:2381.46, iteration:7, T:293.438, f_new:nan, dfdT:nan
x:36.4, V:1197.1, Pressure:2379.88, iteration:1, T:293.44, f_new:1633.07, dfdT:6.49541
x:36.4, V:1197.1, Pressure:2379.88, iteration:2, T:293.44, f_new:1633.07, dfdT:6.49541
x:36.4, V:1197.1, Pressure:2379.88, iteration:3, T:293.439, f_new:1633.07, dfdT:6.49543
x:36.4, V:1197.1, Pressure:2379.88, iteration:4, T:293.438, f_new:1633.06, dfdT:6.49546
x:36.4, V:1197.1, Pressure:2379.88, iteration:5, T:293.437, f_new:1633.05, dfdT:6.49551
x:36.4, V:1197.1, Pressure:2379.88, iteration:6, T:293.434, f_new:1633.03, dfdT:6.49563
x:36.4, V:1197.1, Pressure:2379.88, iteration:7, T:293.427, f_new:nan, dfdT:nan
x:36.41, V:1197.17, Pressure:2378.3, iteration:1, T:293.429, f_new:1633.31, dfdT:6.4956
x:36.41, V:1197.17, Pressure:2378.3, iteration:2, T:293.429, f_new:1633.31, dfdT:6.49561
x:36.41, V:1197.17, Pressure:2378.3, iteration:3, T:293.428, f_new:1633.31, dfdT:6.49562
x:36.41, V:1197.17, Pressure:2378.3, iteration:4, T:293.428, f_new:1633.3, dfdT:6.49565
x:36.41, V:1197.17, Pressure:2378.3, iteration:5, T:293.426, f_new:1633.29, dfdT:6.49571
x:36.41, V:1197.17, Pressure:2378.3, iteration:6, T:293.423, f_new:1633.27, dfdT:6.49582
x:36.41, V:1197.17, Pressure:2378.3, iteration:7, T:293.416, f_new:nan, dfdT:nan
x:36.42, V:1197.25, Pressure:2376.72, iteration:1, T:293.418, f_new:1633.55, dfdT:6.4958
x:36.42, V:1197.25, Pressure:2376.72, iteration:2, T:293.418, f_new:1633.55, dfdT:6.49581
x:36.42, V:1197.25, Pressure:2376.72, iteration:3, T:293.418, f_new:1633.55, dfdT:6.49582
x:36.42, V:1197.25, Pressure:2376.72, iteration:4, T:293.417, f_new:1633.54, dfdT:6.49585
x:36.42, V:1197.25, Pressure:2376.72, iteration:5, T:293.415, f_new:1633.53, dfdT:6.4959
x:36.42, V:1197.25, Pressure:2376.72, iteration:6, T:293.412, f_new:1633.51, dfdT:6.49602
x:36.42, V:1197.25, Pressure:2376.72, iteration:7, T:293.406, f_new:nan, dfdT:nan
x:36.43, V:1197.32, Pressure:2375.15, iteration:1, T:293.408, f_new:1633.79, dfdT:6.496
x:36.43, V:1197.32, Pressure:2375.15, iteration:2, T:293.407, f_new:1633.79, dfdT:6.496
x:36.43, V:1197.32, Pressure:2375.15, iteration:3, T:293.407, f_new:1633.79, dfdT:6.49602
x:36.43, V:1197.32, Pressure:2375.15, iteration:4, T:293.406, f_new:1633.78, dfdT:6.49604
x:36.43, V:1197.32, Pressure:2375.15, iteration:5, T:293.405, f_new:1633.77, dfdT:6.4961
x:36.43, V:1197.32, Pressure:2375.15, iteration:6, T:293.401, f_new:1633.75, dfdT:6.49621
x:36.43, V:1197.32, Pressure:2375.15, iteration:7, T:293.395, f_new:nan, dfdT:nan
x:36.44, V:1197.4, Pressure:2373.57, iteration:1, T:293.397, f_new:1634.03, dfdT:6.49619
x:36.44, V:1197.4, Pressure:2373.57, iteration:2, T:293.397, f_new:1634.03, dfdT:6.4962
x:36.44, V:1197.4, Pressure:2373.57, iteration:3, T:293.396, f_new:1634.03, dfdT:6.49621
x:36.44, V:1197.4, Pressure:2373.57, iteration:4, T:293.395, f_new:1634.02, dfdT:6.49624
x:36.44, V:1197.4, Pressure:2373.57, iteration:5, T:293.394, f_new:1634.01, dfdT:6.4963
x:36.44, V:1197.4, Pressure:2373.57, iteration:6, T:293.391, f_new:1633.99, dfdT:6.49641
x:36.44, V:1197.4, Pressure:2373.57, iteration:7, T:293.384, f_new:nan, dfdT:nan
x:36.45, V:1197.47, Pressure:2372, iteration:1, T:293.386, f_new:1634.27, dfdT:6.49639
x:36.45, V:1197.47, Pressure:2372, iteration:2, T:293.386, f_new:1634.27, dfdT:6.4964
x:36.45, V:1197.47, Pressure:2372, iteration:3, T:293.386, f_new:1634.27, dfdT:6.49641
x:36.45, V:1197.47, Pressure:2372, iteration:4, T:293.385, f_new:1634.26, dfdT:6.49644
x:36.45, V:1197.47, Pressure:2372, iteration:5, T:293.383, f_new:1634.25, dfdT:6.49649
x:36.45, V:1197.47, Pressure:2372, iteration:6, T:293.38, f_new:1634.23, dfdT:6.49661
x:36.45, V:1197.47, Pressure:2372, iteration:7, T:293.374, f_new:nan, dfdT:nan
x:36.46, V:1197.55, Pressure:2370.43, iteration:1, T:293.375, f_new:1634.51, dfdT:6.49658
x:36.46, V:1197.55, Pressure:2370.43, iteration:2, T:293.375, f_new:1634.51, dfdT:6.49659
x:36.46, V:1197.55, Pressure:2370.43, iteration:3, T:293.375, f_new:1634.5, dfdT:6.49661
x:36.46, V:1197.55, Pressure:2370.43, iteration:4, T:293.374, f_new:1634.5, dfdT:6.49663
x:36.46, V:1197.55, Pressure:2370.43, iteration:5, T:293.372, f_new:1634.49, dfdT:6.49669
x:36.46, V:1197.55, Pressure:2370.43, iteration:6, T:293.369, f_new:1634.47, dfdT:6.4968
x:36.46, V:1197.55, Pressure:2370.43, iteration:7, T:293.363, f_new:nan, dfdT:nan
x:36.47, V:1197.62, Pressure:2368.86, iteration:1, T:293.365, f_new:1634.75, dfdT:6.49678
x:36.47, V:1197.62, Pressure:2368.86, iteration:2, T:293.365, f_new:1634.75, dfdT:6.49679
x:36.47, V:1197.62, Pressure:2368.86, iteration:3, T:293.364, f_new:1634.74, dfdT:6.4968
x:36.47, V:1197.62, Pressure:2368.86, iteration:4, T:293.363, f_new:1634.74, dfdT:6.49683
x:36.47, V:1197.62, Pressure:2368.86, iteration:5, T:293.362, f_new:1634.73, dfdT:6.49689
x:36.47, V:1197.62, Pressure:2368.86, iteration:6, T:293.359, f_new:1634.71, dfdT:6.497
x:36.47, V:1197.62, Pressure:2368.86, iteration:7, T:293.352, f_new:nan, dfdT:nan
x:36.48, V:1197.7, Pressure:2367.29, iteration:1, T:293.354, f_new:1634.99, dfdT:6.49698
x:36.48, V:1197.7, Pressure:2367.29, iteration:2, T:293.354, f_new:1634.99, dfdT:6.49698
x:36.48, V:1197.7, Pressure:2367.29, iteration:3, T:293.353, f_new:1634.98, dfdT:6.497
x:36.48, V:1197.7, Pressure:2367.29, iteration:4, T:293.353, f_new:1634.98, dfdT:6.49703
x:36.48, V:1197.7, Pressure:2367.29, iteration:5, T:293.351, f_new:1634.97, dfdT:6.49708
x:36.48, V:1197.7, Pressure:2367.29, iteration:6, T:293.348, f_new:1634.95, dfdT:6.4972
x:36.48, V:1197.7, Pressure:2367.29, iteration:7, T:293.341, f_new:nan, dfdT:nan
x:36.49, V:1197.77, Pressure:2365.72, iteration:1, T:293.343, f_new:1635.23, dfdT:6.49717
x:36.49, V:1197.77, Pressure:2365.72, iteration:2, T:293.343, f_new:1635.22, dfdT:6.49718
x:36.49, V:1197.77, Pressure:2365.72, iteration:3, T:293.343, f_new:1635.22, dfdT:6.49719
x:36.49, V:1197.77, Pressure:2365.72, iteration:4, T:293.342, f_new:1635.22, dfdT:6.49722
x:36.49, V:1197.77, Pressure:2365.72, iteration:5, T:293.34, f_new:1635.21, dfdT:6.49728
x:36.49, V:1197.77, Pressure:2365.72, iteration:6, T:293.337, f_new:1635.19, dfdT:6.49739
x:36.49, V:1197.77, Pressure:2365.72, iteration:7, T:293.331, f_new:nan, dfdT:nan
x:36.5, V:1197.85, Pressure:2364.15, iteration:1, T:293.333, f_new:1635.46, dfdT:6.49737
x:36.5, V:1197.85, Pressure:2364.15, iteration:2, T:293.332, f_new:1635.46, dfdT:6.49738
x:36.5, V:1197.85, Pressure:2364.15, iteration:3, T:293.332, f_new:1635.46, dfdT:6.49739
x:36.5, V:1197.85, Pressure:2364.15, iteration:4, T:293.331, f_new:1635.46, dfdT:6.49742
x:36.5, V:1197.85, Pressure:2364.15, iteration:5, T:293.33, f_new:1635.45, dfdT:6.49748
x:36.5, V:1197.85, Pressure:2364.15, iteration:6, T:293.326, f_new:1635.42, dfdT:6.49759
x:36.5, V:1197.85, Pressure:2364.15, iteration:7, T:293.32, f_new:nan, dfdT:nan
x:36.51, V:1197.92, Pressure:2362.59, iteration:1, T:293.322, f_new:1635.7, dfdT:6.49757
x:36.51, V:1197.92, Pressure:2362.59, iteration:2, T:293.322, f_new:1635.7, dfdT:6.49757
x:36.51, V:1197.92, Pressure:2362.59, iteration:3, T:293.321, f_new:1635.7, dfdT:6.49759
x:36.51, V:1197.92, Pressure:2362.59, iteration:4, T:293.32, f_new:1635.69, dfdT:6.49762
x:36.51, V:1197.92, Pressure:2362.59, iteration:5, T:293.319, f_new:1635.68, dfdT:6.49767
x:36.51, V:1197.92, Pressure:2362.59, iteration:6, T:293.316, f_new:1635.66, dfdT:6.49779
x:36.51, V:1197.92, Pressure:2362.59, iteration:7, T:293.309, f_new:nan, dfdT:nan
x:36.52, V:1198, Pressure:2361.03, iteration:1, T:293.311, f_new:1635.94, dfdT:6.49776
x:36.52, V:1198, Pressure:2361.03, iteration:2, T:293.311, f_new:1635.94, dfdT:6.49777
x:36.52, V:1198, Pressure:2361.03, iteration:3, T:293.311, f_new:1635.94, dfdT:6.49778
x:36.52, V:1198, Pressure:2361.03, iteration:4, T:293.31, f_new:1635.93, dfdT:6.49781
x:36.52, V:1198, Pressure:2361.03, iteration:5, T:293.308, f_new:1635.92, dfdT:6.49787
x:36.52, V:1198, Pressure:2361.03, iteration:6, T:293.305, f_new:1635.9, dfdT:6.49798
x:36.52, V:1198, Pressure:2361.03, iteration:7, T:293.299, f_new:nan, dfdT:nan
x:36.53, V:1198.07, Pressure:2359.46, iteration:1, T:293.3, f_new:1636.18, dfdT:6.49796
x:36.53, V:1198.07, Pressure:2359.46, iteration:2, T:293.3, f_new:1636.18, dfdT:6.49796
x:36.53, V:1198.07, Pressure:2359.46, iteration:3, T:293.3, f_new:1636.18, dfdT:6.49798
x:36.53, V:1198.07, Pressure:2359.46, iteration:4, T:293.299, f_new:1636.17, dfdT:6.49801
x:36.53, V:1198.07, Pressure:2359.46, iteration:5, T:293.297, f_new:1636.16, dfdT:6.49806
x:36.53, V:1198.07, Pressure:2359.46, iteration:6, T:293.294, f_new:1636.14, dfdT:6.49818
x:36.53, V:1198.07, Pressure:2359.46, iteration:7, T:293.288, f_new:nan, dfdT:nan
x:36.54, V:1198.14, Pressure:2357.9, iteration:1, T:293.29, f_new:1636.42, dfdT:6.49815
x:36.54, V:1198.14, Pressure:2357.9, iteration:2, T:293.29, f_new:1636.42, dfdT:6.49816
x:36.54, V:1198.14, Pressure:2357.9, iteration:3, T:293.289, f_new:1636.42, dfdT:6.49818
x:36.54, V:1198.14, Pressure:2357.9, iteration:4, T:293.288, f_new:1636.41, dfdT:6.4982
x:36.54, V:1198.14, Pressure:2357.9, iteration:5, T:293.287, f_new:1636.4, dfdT:6.49826
x:36.54, V:1198.14, Pressure:2357.9, iteration:6, T:293.284, f_new:1636.38, dfdT:6.49837
x:36.54, V:1198.14, Pressure:2357.9, iteration:7, T:293.277, f_new:nan, dfdT:nan
x:36.55, V:1198.22, Pressure:2356.34, iteration:1, T:293.279, f_new:1636.66, dfdT:6.49835
x:36.55, V:1198.22, Pressure:2356.34, iteration:2, T:293.279, f_new:1636.66, dfdT:6.49836
x:36.55, V:1198.22, Pressure:2356.34, iteration:3, T:293.278, f_new:1636.65, dfdT:6.49837
x:36.55, V:1198.22, Pressure:2356.34, iteration:4, T:293.278, f_new:1636.65, dfdT:6.4984
x:36.55, V:1198.22, Pressure:2356.34, iteration:5, T:293.276, f_new:1636.64, dfdT:6.49846
x:36.55, V:1198.22, Pressure:2356.34, iteration:6, T:293.273, f_new:1636.62, dfdT:6.49857
x:36.55, V:1198.22, Pressure:2356.34, iteration:7, T:293.266, f_new:nan, dfdT:nan
x:36.56, V:1198.29, Pressure:2354.79, iteration:1, T:293.268, f_new:1636.9, dfdT:6.49855
x:36.56, V:1198.29, Pressure:2354.79, iteration:2, T:293.268, f_new:1636.9, dfdT:6.49855
x:36.56, V:1198.29, Pressure:2354.79, iteration:3, T:293.268, f_new:1636.89, dfdT:6.49857
x:36.56, V:1198.29, Pressure:2354.79, iteration:4, T:293.267, f_new:1636.89, dfdT:6.4986
x:36.56, V:1198.29, Pressure:2354.79, iteration:5, T:293.265, f_new:1636.88, dfdT:6.49865
x:36.56, V:1198.29, Pressure:2354.79, iteration:6, T:293.262, f_new:1636.86, dfdT:6.49876
x:36.56, V:1198.29, Pressure:2354.79, iteration:7, T:293.256, f_new:nan, dfdT:nan
x:36.57, V:1198.37, Pressure:2353.23, iteration:1, T:293.258, f_new:1637.14, dfdT:6.49874
x:36.57, V:1198.37, Pressure:2353.23, iteration:2, T:293.258, f_new:1637.13, dfdT:6.49875
